Types [2, 1] and maxint [999, 3] detected
--- Evolve in 4000 possible combinations ---
gen	nevals	avg    	min    	max     	std      
77 	5     	0.974402	0.974402	0.974402	0          
78 	4     	0.974402	0.974402	0.974402	0          
79 	6     	0.974402	0.974402	0.974402	0          
80 	6     	0.957095	0.801892	0.974402	0.0517346  
81 	8     	0.973011	0.96049 	0.974402	0.00417362 
82 	10    	0.974402	0.974402	0.974402	0          
83 	3     	0.974402	0.974402	0.974402	0          
84 	4     	0.974402	0.974402	0.974402	0          
85 	8     	0.974346	0.973845	0.974402	0.000166945
86 	8     	0.974402	0.974402	0.974402	0          
87 	9     	0.973011	0.96049 	0.974402	0.00417362 
88 	5     	0.971341	0.943795	0.974402	0.00918197 
89 	4     	0.974402	0.974402	0.974402	0          
90 	5     	0.974346	0.973845	0.974402	0.000166945
91 	3     	0.973011	0.96049 	0.974402	0.00417362 
92 	7     	0.974402	0.974402	0.974402	0          
93 	6     	0.974402	0.974402	0.974402	0          
94 	6     	0.974402	0.974402	0.974402	0          
95 	5     	0.974402	0.974402	0.974402	0          
96 	8     	0.974402	0.974402	0.974402	0          
97 	7     	0.97429 	0.973845	0.974402	0.000222593
98 	6     	0.974402	0.974402	0.974402	0          
99 	8     	0.974346	0.973845	0.974402	0.000166945
100	8     	0.974402	0.974402	0.974402	0          
101	4     	0.974402	0.974402	0.974402	0          
102	5     	0.974402	0.974402	0.974402	0          
103	6     	0.974402	0.974402	0.974402	0          
104	6     	0.974402	0.974402	0.974402	0          
105	4     	0.974402	0.974402	0.974402	0          
106	4     	0.974402	0.974402	0.974402	0          
107	7     	0.974402	0.974402	0.974402	0          
108	5     	0.974402	0.974402	0.974402	0          
109	3     	0.974402	0.974402	0.974402	0          
110	7     	0.974402	0.974402	0.974402	0          
111	6     	0.974402	0.974402	0.974402	0          
112	6     	0.974402	0.974402	0.974402	0          
113	7     	0.974402	0.974402	0.974402	0          
114	7     	0.974402	0.974402	0.974402	0          
115	6     	0.974402	0.974402	0.974402	0          
116	6     	0.974402	0.974402	0.974402	0          
117	6     	0.973011	0.96049 	0.974402	0.00417362 
118	7     	0.974402	0.974402	0.974402	0          
119	7     	0.973011	0.96049 	0.974402	0.00417362 
120	6     	0.974402	0.974402	0.974402	0          
121	8     	0.973011	0.96049 	0.974402	0.00417362 
122	7     	0.974402	0.974402	0.974402	0          
123	5     	0.974402	0.974402	0.974402	0          
124	4     	0.974402	0.974402	0.974402	0          
125	7     	0.974346	0.973845	0.974402	0.000166945
126	5     	0.974402	0.974402	0.974402	0          
127	8     	0.974402	0.974402	0.974402	0          
128	6     	0.974402	0.974402	0.974402	0          
129	6     	0.974402	0.974402	0.974402	0          
130	3     	0.974402	0.974402	0.974402	0          
131	2     	0.974402	0.974402	0.974402	0          
132	4     	0.974402	0.974402	0.974402	0          
133	6     	0.974346	0.973845	0.974402	0.000166945
134	1     	0.974402	0.974402	0.974402	0          
135	5     	0.974346	0.973845	0.974402	0.000166945
136	6     	0.974402	0.974402	0.974402	0          
137	9     	0.974402	0.974402	0.974402	0          
138	5     	0.97429 	0.973845	0.974402	0.000222593
139	5     	0.974346	0.973845	0.974402	0.000166945
140	6     	0.974179	0.972732	0.974402	0.000510025
Best individual is: {'C': 7.324795687414472, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
12
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max     	std      
0  	10    	0.920534	0.762938	0.973845	0.0749427
1  	7     	0.965554	0.943795	0.974402	0.00964001
2  	6     	0.971397	0.96049 	0.974402	0.00545921
3  	6     	0.97429 	0.973845	0.974402	0.000222593
4  	6     	0.974346	0.973845	0.974402	0.000166945
5  	6     	0.973011	0.96049 	0.974402	0.00417362 
6  	2     	0.974402	0.974402	0.974402	0          
7  	5     	0.974402	0.974402	0.974402	0          
8  	7     	0.974402	0.974402	0.974402	0          
9  	7     	0.971285	0.943795	0.974402	0.00916492 
10 	4     	0.974402	0.974402	0.974402	0          
11 	7     	0.974402	0.974402	0.974402	0          
12 	7     	0.974346	0.973845	0.974402	0.000166945
13 	7     	0.974346	0.973845	0.974402	0.000166945
14 	6     	0.974402	0.974402	0.974402	0          
15 	5     	0.974346	0.973845	0.974402	0.000166945
16 	3     	0.974346	0.973845	0.974402	0.000166945
17 	4     	0.974402	0.974402	0.974402	0          
18 	8     	0.974402	0.974402	0.974402	0          
19 	7     	0.974402	0.974402	0.974402	0          
20 	3     	0.974402	0.974402	0.974402	0          
21 	4     	0.971285	0.943795	0.974402	0.00916492 
22 	6     	0.974402	0.974402	0.974402	0          
23 	4     	0.974402	0.974402	0.974402	0          
24 	4     	0.974402	0.974402	0.974402	0          
25 	5     	0.974402	0.974402	0.974402	0          
26 	8     	0.974402	0.974402	0.974402	0          
27 	5     	0.974402	0.974402	0.974402	0          
28 	5     	0.974402	0.974402	0.974402	0          
29 	5     	0.974402	0.974402	0.974402	0          
30 	4     	0.974402	0.974402	0.974402	0          
31 	5     	0.974346	0.973845	0.974402	0.000166945
32 	5     	0.974402	0.974402	0.974402	0          
33 	6     	0.974402	0.974402	0.974402	0          
34 	10    	0.971619	0.96049 	0.974402	0.00556483 
35 	2     	0.973011	0.96049 	0.974402	0.00417362 
36 	5     	0.974402	0.974402	0.974402	0          
37 	5     	0.974402	0.974402	0.974402	0          
38 	7     	0.974346	0.973845	0.974402	0.000166945
39 	2     	0.974402	0.974402	0.974402	0          
40 	6     	0.974402	0.974402	0.974402	0          
41 	6     	0.974402	0.974402	0.974402	0          
42 	4     	0.974402	0.974402	0.974402	0          
43 	3     	0.974402	0.974402	0.974402	0          
44 	6     	0.974402	0.974402	0.974402	0          
45 	6     	0.974402	0.974402	0.974402	0          
46 	9     	0.974402	0.974402	0.974402	0          
47 	4     	0.974402	0.974402	0.974402	0          
48 	7     	0.974346	0.973845	0.974402	0.000166945
49 	7     	0.974402	0.974402	0.974402	0          
50 	10    	0.971341	0.943795	0.974402	0.00918197 
51 	3     	0.974402	0.974402	0.974402	0          
52 	8     	0.97429 	0.973845	0.974402	0.000222593
53 	6     	0.974402	0.974402	0.974402	0          
54 	8     	0.974402	0.974402	0.974402	0          
55 	8     	0.974402	0.974402	0.974402	0          
56 	6     	0.974402	0.974402	0.974402	0          
57 	5     	0.974402	0.974402	0.974402	0          
58 	8     	0.974402	0.974402	0.974402	0          
59 	9     	0.974402	0.974402	0.974402	0          
60 	2     	0.974402	0.974402	0.974402	0          
61 	6     	0.974402	0.974402	0.974402	0          
62 	6     	0.973011	0.96049 	0.974402	0.00417362 
63 	3     	0.974402	0.974402	0.974402	0          
64 	8     	0.974402	0.974402	0.974402	0          
65 	8     	0.974402	0.974402	0.974402	0          
66 	5     	0.974402	0.974402	0.974402	0          
67 	8     	0.974346	0.973845	0.974402	0.000166945
68 	7     	0.974346	0.973845	0.974402	0.000166945
69 	6     	0.974346	0.973845	0.974402	0.000166945
70 	7     	0.974402	0.974402	0.974402	0          
71 	7     	0.974402	0.974402	0.974402	0          
72 	7     	0.971341	0.943795	0.974402	0.00918197 
73 	2     	0.974402	0.974402	0.974402	0          
74 	5     	0.974346	0.973845	0.974402	0.000166945
75 	6     	0.974346	0.973845	0.974402	0.000166945
76 	6     	0.974402	0.974402	0.974402	0          
77 	7     	0.974402	0.974402	0.974402	0          
78 	5     	0.974402	0.974402	0.974402	0          
79 	6     	0.974402	0.974402	0.974402	0          
80 	3     	0.974402	0.974402	0.974402	0          
81 	5     	0.974012	0.970506	0.974402	0.00116861 
82 	7     	0.974402	0.974402	0.974402	0          
83 	3     	0.974346	0.973845	0.974402	0.000166945
84 	10    	0.971341	0.943795	0.974402	0.00918197 
85 	8     	0.974402	0.974402	0.974402	0          
86 	6     	0.974402	0.974402	0.974402	0          
87 	10    	0.974402	0.974402	0.974402	0          
88 	4     	0.974402	0.974402	0.974402	0          
89 	7     	0.97429 	0.973845	0.974402	0.000222593
90 	4     	0.974402	0.974402	0.974402	0          
91 	8     	0.974402	0.974402	0.974402	0          
92 	6     	0.973011	0.96049 	0.974402	0.00417362 
93 	7     	0.974402	0.974402	0.974402	0          
94 	8     	0.974402	0.974402	0.974402	0          
95 	7     	0.974402	0.974402	0.974402	0          
96 	4     	0.974402	0.974402	0.974402	0          
97 	7     	0.974124	0.971619	0.974402	0.000834725
98 	5     	0.974402	0.974402	0.974402	0          
99 	4     	0.974346	0.973845	0.974402	0.000166945
100	1     	0.974402	0.974402	0.974402	0          
101	9     	0.974402	0.974402	0.974402	0          
102	5     	0.974402	0.974402	0.974402	0          
103	1     	0.974402	0.974402	0.974402	0          
104	8     	0.974402	0.974402	0.974402	0          
105	8     	0.974346	0.973845	0.974402	0.000166945
106	7     	0.974402	0.974402	0.974402	0          
107	5     	0.974402	0.974402	0.974402	0          
108	5     	0.974346	0.973845	0.974402	0.000166945
109	4     	0.974402	0.974402	0.974402	0          
110	2     	0.974402	0.974402	0.974402	0          
111	8     	0.974346	0.973845	0.974402	0.000166945
112	6     	0.974402	0.974402	0.974402	0          
113	4     	0.974402	0.974402	0.974402	0          
114	8     	0.959599	0.826377	0.974402	0.0444073  
115	2     	0.959599	0.826377	0.974402	0.0444073  
116	9     	0.944797	0.826377	0.974402	0.0592098  
117	7     	0.974402	0.974402	0.974402	0          
118	3     	0.974402	0.974402	0.974402	0          
119	6     	0.974402	0.974402	0.974402	0          
120	4     	0.974402	0.974402	0.974402	0          
121	8     	0.974402	0.974402	0.974402	0          
122	4     	0.974402	0.974402	0.974402	0          
123	7     	0.974402	0.974402	0.974402	0          
124	6     	0.974402	0.974402	0.974402	0          
125	2     	0.974402	0.974402	0.974402	0          
126	10    	0.974402	0.974402	0.974402	0          
127	5     	0.974402	0.974402	0.974402	0          
128	4     	0.974402	0.974402	0.974402	0          
129	6     	0.974402	0.974402	0.974402	0          
130	4     	0.974402	0.974402	0.974402	0          
131	3     	0.974402	0.974402	0.974402	0          
132	3     	0.974402	0.974402	0.974402	0          
133	2     	0.974402	0.974402	0.974402	0          
134	6     	0.974402	0.974402	0.974402	0          
135	7     	0.971341	0.943795	0.974402	0.00918197 
136	6     	0.974402	0.974402	0.974402	0          
137	6     	0.974402	0.974402	0.974402	0          
138	5     	0.974402	0.974402	0.974402	0          
139	6     	0.974346	0.973845	0.974402	0.000166945
140	8     	0.974402	0.974402	0.974402	0          
Best individual is: {'C': 3.390658378615503, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
13
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg    	min     	max     	std      
0  	10    	0.90946	0.763495	0.973845	0.0950287
1  	4     	0.973845	0.973845	0.973845	0        
2  	5     	0.970562	0.943795	0.973845	0.00896076
3  	2     	0.973845	0.973845	0.973845	0         
4  	10    	0.973845	0.973845	0.973845	0         
5  	9     	0.973845	0.973845	0.973845	0         
6  	6     	0.973901	0.973845	0.974402	0.000166945
7  	4     	0.973901	0.973845	0.974402	0.000166945
8  	6     	0.973901	0.973845	0.974402	0.000166945
9  	8     	0.973901	0.973845	0.974402	0.000166945
10 	2     	0.973957	0.973845	0.974402	0.000222593
11 	6     	0.973957	0.973845	0.974402	0.000222593
12 	6     	0.972955	0.96049 	0.974402	0.00415838 
13 	9     	0.974124	0.973845	0.974402	0.000278242
14 	9     	0.971285	0.943795	0.974402	0.00916492 
15 	6     	0.974402	0.974402	0.974402	0          
16 	3     	0.974346	0.973845	0.974402	0.000166945
17 	6     	0.973011	0.96049 	0.974402	0.00417362 
18 	7     	0.974402	0.974402	0.974402	0          
19 	5     	0.974402	0.974402	0.974402	0          
20 	4     	0.974402	0.974402	0.974402	0          
21 	9     	0.973011	0.96049 	0.974402	0.00417362 
22 	4     	0.974402	0.974402	0.974402	0          
23 	8     	0.974402	0.974402	0.974402	0          
24 	4     	0.974402	0.974402	0.974402	0          
25 	6     	0.974402	0.974402	0.974402	0          
26 	10    	0.974402	0.974402	0.974402	0          
27 	6     	0.974402	0.974402	0.974402	0          
28 	7     	0.974402	0.974402	0.974402	0          
29 	5     	0.974346	0.973845	0.974402	0.000166945
30 	7     	0.974346	0.973845	0.974402	0.000166945
31 	6     	0.974402	0.974402	0.974402	0          
32 	5     	0.957373	0.804118	0.974402	0.0510851  
33 	6     	0.97429 	0.973289	0.974402	0.00033389 
34 	6     	0.974402	0.974402	0.974402	0          
35 	10    	0.974346	0.973845	0.974402	0.000166945
36 	4     	0.974402	0.974402	0.974402	0          
37 	6     	0.974402	0.974402	0.974402	0          
38 	5     	0.974402	0.974402	0.974402	0          
39 	5     	0.974402	0.974402	0.974402	0          
40 	2     	0.957373	0.804118	0.974402	0.0510851  
41 	6     	0.973011	0.96049 	0.974402	0.00417362 
42 	7     	0.973011	0.96049 	0.974402	0.00417362 
43 	4     	0.974402	0.974402	0.974402	0          
44 	4     	0.974346	0.973845	0.974402	0.000166945
45 	8     	0.955927	0.804118	0.974402	0.0507711  
46 	6     	0.974402	0.974402	0.974402	0          
47 	7     	0.974346	0.973845	0.974402	0.000166945
48 	3     	0.974402	0.974402	0.974402	0          
49 	5     	0.974402	0.974402	0.974402	0          
50 	7     	0.974402	0.974402	0.974402	0          
51 	3     	0.974402	0.974402	0.974402	0          
52 	7     	0.974402	0.974402	0.974402	0          
53 	6     	0.974402	0.974402	0.974402	0          
54 	10    	0.974402	0.974402	0.974402	0          
55 	6     	0.974402	0.974402	0.974402	0          
56 	8     	0.974402	0.974402	0.974402	0          
57 	4     	0.974402	0.974402	0.974402	0          
58 	8     	0.974402	0.974402	0.974402	0          
59 	7     	0.974402	0.974402	0.974402	0          
60 	8     	0.974346	0.973845	0.974402	0.000166945
61 	6     	0.974402	0.974402	0.974402	0          
62 	6     	0.974402	0.974402	0.974402	0          
63 	3     	0.974402	0.974402	0.974402	0          
64 	4     	0.974402	0.974402	0.974402	0          
65 	7     	0.957318	0.804118	0.974402	0.0510669  
66 	4     	0.974402	0.974402	0.974402	0          
67 	8     	0.974402	0.974402	0.974402	0          
68 	2     	0.974402	0.974402	0.974402	0          
69 	7     	0.974402	0.974402	0.974402	0          
70 	9     	0.974402	0.974402	0.974402	0          
71 	6     	0.97429 	0.973845	0.974402	0.000222593
72 	6     	0.974346	0.973845	0.974402	0.000166945
73 	4     	0.974402	0.974402	0.974402	0          
74 	7     	0.974402	0.974402	0.974402	0          
75 	6     	0.974402	0.974402	0.974402	0          
76 	7     	0.973011	0.96049 	0.974402	0.00417362 
77 	8     	0.974402	0.974402	0.974402	0          
78 	3     	0.971341	0.943795	0.974402	0.00918197 
79 	5     	0.974402	0.974402	0.974402	0          
80 	5     	0.974402	0.974402	0.974402	0          
81 	5     	0.974402	0.974402	0.974402	0          
82 	9     	0.974402	0.974402	0.974402	0          
83 	6     	0.974402	0.974402	0.974402	0          
84 	5     	0.97429 	0.973289	0.974402	0.00033389 
85 	6     	0.974402	0.974402	0.974402	0          
86 	7     	0.97429 	0.973845	0.974402	0.000222593
87 	6     	0.974346	0.973845	0.974402	0.000166945
88 	7     	0.974346	0.973845	0.974402	0.000166945
89 	6     	0.974402	0.974402	0.974402	0          
90 	2     	0.974402	0.974402	0.974402	0          
91 	7     	0.974402	0.974402	0.974402	0          
92 	4     	0.974402	0.974402	0.974402	0          
93 	5     	0.974402	0.974402	0.974402	0          
94 	8     	0.974402	0.974402	0.974402	0          
95 	3     	0.974346	0.973845	0.974402	0.000166945
96 	8     	0.974402	0.974402	0.974402	0          
97 	4     	0.974402	0.974402	0.974402	0          
98 	6     	0.974402	0.974402	0.974402	0          
99 	5     	0.974402	0.974402	0.974402	0          
100	6     	0.974402	0.974402	0.974402	0          
101	7     	0.974402	0.974402	0.974402	0          
102	7     	0.974402	0.974402	0.974402	0          
103	2     	0.974402	0.974402	0.974402	0          
104	7     	0.954313	0.804118	0.974402	0.0508897  
105	3     	0.96995 	0.943795	0.974402	0.00965462 
106	5     	0.971619	0.96049 	0.974402	0.00556483 
107	6     	0.973011	0.96049 	0.974402	0.00417362 
108	5     	0.974402	0.974402	0.974402	0          
109	4     	0.974402	0.974402	0.974402	0          
110	7     	0.957373	0.804118	0.974402	0.0510851  
111	9     	0.974402	0.974402	0.974402	0          
112	5     	0.974402	0.974402	0.974402	0          
113	6     	0.974402	0.974402	0.974402	0          
114	3     	0.974402	0.974402	0.974402	0          
115	3     	0.974402	0.974402	0.974402	0          
116	4     	0.974402	0.974402	0.974402	0          
117	8     	0.974346	0.973845	0.974402	0.000166945
118	6     	0.974402	0.974402	0.974402	0          
119	5     	0.974402	0.974402	0.974402	0          
120	6     	0.974402	0.974402	0.974402	0          
121	8     	0.974402	0.974402	0.974402	0          
122	5     	0.974402	0.974402	0.974402	0          
123	6     	0.974402	0.974402	0.974402	0          
124	10    	0.974402	0.974402	0.974402	0          
125	3     	0.974402	0.974402	0.974402	0          
126	3     	0.974402	0.974402	0.974402	0          
127	6     	0.971285	0.943795	0.974402	0.00916492 
128	8     	0.971341	0.943795	0.974402	0.00918197 
129	7     	0.940289	0.804118	0.974402	0.0680859  
130	6     	0.974402	0.974402	0.974402	0          
131	7     	0.974235	0.972732	0.974402	0.000500835
132	7     	0.974402	0.974402	0.974402	0          
133	7     	0.974346	0.973845	0.974402	0.000166945
134	7     	0.974402	0.974402	0.974402	0          
135	2     	0.974402	0.974402	0.974402	0          
136	3     	0.974402	0.974402	0.974402	0          
137	7     	0.974402	0.974402	0.974402	0          
138	4     	0.974346	0.973845	0.974402	0.000166945
139	6     	0.974402	0.974402	0.974402	0          
140	8     	0.974402	0.974402	0.974402	0          
Best individual is: {'C': 7.798979513084261, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
14
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max     	std      
0  	10    	0.898497	0.761825	0.973845	0.0861065
1  	9     	0.965442	0.943795	0.973845	0.0117902
2  	10    	0.970896	0.96049 	0.973845	0.00526781
3  	6     	0.952755	0.762938	0.973845	0.0632721 
4  	6     	0.973845	0.973845	0.973845	0         
5  	8     	0.97084 	0.943795	0.973845	0.00901503
6  	9     	0.973845	0.973845	0.973845	0         
7  	5     	0.973845	0.973845	0.973845	0         
8  	4     	0.973845	0.973845	0.973845	0         
9  	8     	0.973567	0.972732	0.973845	0.000448651
10 	3     	0.973845	0.973845	0.973845	0          
11 	6     	0.973845	0.973845	0.973845	0          
12 	8     	0.973845	0.973845	0.973845	0          
13 	3     	0.973845	0.973845	0.973845	0          
14 	3     	0.973845	0.973845	0.973845	0          
15 	8     	0.973845	0.973845	0.973845	0          
16 	8     	0.973845	0.973845	0.973845	0          
17 	6     	0.973845	0.973845	0.973845	0          
18 	8     	0.973845	0.973845	0.973845	0          
19 	2     	0.973845	0.973845	0.973845	0          
20 	2     	0.973845	0.973845	0.973845	0          
21 	7     	0.973845	0.973845	0.973845	0          
22 	6     	0.973845	0.973845	0.973845	0          
23 	8     	0.973845	0.973845	0.973845	0          
24 	5     	0.973845	0.973845	0.973845	0          
25 	8     	0.973845	0.973845	0.973845	0          
26 	5     	0.973845	0.973845	0.973845	0          
27 	5     	0.973845	0.973845	0.973845	0          
28 	7     	0.973845	0.973845	0.973845	0          
29 	6     	0.97212 	0.96049 	0.973845	0.00400088 
30 	5     	0.973734	0.973289	0.973845	0.000222593
31 	5     	0.973845	0.973845	0.973845	0          
32 	5     	0.971174	0.96049 	0.973845	0.00534224 
33 	3     	0.97084 	0.943795	0.973845	0.00901503 
34 	7     	0.973845	0.973845	0.973845	0          
35 	5     	0.973845	0.973845	0.973845	0          
36 	6     	0.973845	0.973845	0.973845	0          
37 	6     	0.973845	0.973845	0.973845	0          
38 	5     	0.954702	0.782415	0.973845	0.057429   
39 	4     	0.973901	0.973845	0.974402	0.000166945
40 	6     	0.973845	0.973845	0.973845	0          
41 	6     	0.973845	0.973845	0.973845	0          
42 	4     	0.973845	0.973845	0.973845	0          
43 	9     	0.973845	0.973845	0.973845	0          
44 	6     	0.973845	0.973845	0.973845	0          
45 	7     	0.973845	0.973845	0.973845	0          
46 	7     	0.973845	0.973845	0.973845	0          
47 	6     	0.973845	0.973845	0.973845	0          
48 	5     	0.973845	0.973845	0.973845	0          
49 	3     	0.973845	0.973845	0.973845	0          
50 	9     	0.973845	0.973845	0.973845	0          
51 	7     	0.973845	0.973845	0.973845	0          
52 	6     	0.973845	0.973845	0.973845	0          
53 	7     	0.973845	0.973845	0.973845	0          
54 	5     	0.973845	0.973845	0.973845	0          
55 	5     	0.952977	0.77852 	0.973845	0.0582886  
56 	7     	0.97251 	0.96049 	0.973845	0.00400668 
57 	4     	0.973845	0.973845	0.973845	0          
58 	6     	0.973957	0.973845	0.974958	0.00033389 
59 	7     	0.973957	0.973845	0.974958	0.00033389 
60 	8     	0.974012	0.973845	0.974958	0.000356323
61 	7     	0.974124	0.973845	0.974958	0.000448651
62 	5     	0.97429 	0.973845	0.974958	0.00054524 
63 	2     	0.974847	0.973845	0.974958	0.00033389 
64 	4     	0.974958	0.974958	0.974958	0          
65 	4     	0.974958	0.974958	0.974958	0          
66 	7     	0.970284	0.943795	0.974958	0.00981432 
67 	9     	0.974958	0.974958	0.974958	0          
68 	8     	0.974958	0.974958	0.974958	0          
69 	6     	0.974847	0.973845	0.974958	0.00033389 
70 	9     	0.974958	0.974958	0.974958	0          
71 	4     	0.974958	0.974958	0.974958	0          
72 	6     	0.974958	0.974958	0.974958	0          
73 	7     	0.974958	0.974958	0.974958	0          
74 	2     	0.974958	0.974958	0.974958	0          
75 	4     	0.974958	0.974958	0.974958	0          
76 	9     	0.974958	0.974958	0.974958	0          
77 	4     	0.974958	0.974958	0.974958	0          
78 	8     	0.974847	0.973845	0.974958	0.00033389 
79 	3     	0.974958	0.974958	0.974958	0          
80 	7     	0.974958	0.974958	0.974958	0          
81 	9     	0.974958	0.974958	0.974958	0          
82 	4     	0.974958	0.974958	0.974958	0          
83 	5     	0.974958	0.974958	0.974958	0          
84 	6     	0.973344	0.959933	0.974958	0.00448271 
85 	6     	0.974736	0.973845	0.974958	0.000445186
86 	6     	0.974847	0.973845	0.974958	0.00033389 
87 	6     	0.974958	0.974958	0.974958	0          
88 	3     	0.974958	0.974958	0.974958	0          
89 	3     	0.974958	0.974958	0.974958	0          
90 	5     	0.974958	0.974958	0.974958	0          
91 	6     	0.974958	0.974958	0.974958	0          
92 	5     	0.974958	0.974958	0.974958	0          
93 	4     	0.973901	0.964385	0.974958	0.00317195 
94 	5     	0.971953	0.959933	0.974958	0.00601002 
95 	8     	0.974958	0.974958	0.974958	0          
96 	7     	0.974958	0.974958	0.974958	0          
97 	6     	0.974958	0.974958	0.974958	0          
98 	5     	0.974847	0.973845	0.974958	0.00033389 
99 	6     	0.974958	0.974958	0.974958	0          
100	5     	0.974847	0.973845	0.974958	0.00033389 
101	6     	0.974958	0.974958	0.974958	0          
102	8     	0.974958	0.974958	0.974958	0          
103	4     	0.974958	0.974958	0.974958	0          
104	2     	0.974958	0.974958	0.974958	0          
105	8     	0.974847	0.973845	0.974958	0.00033389 
106	7     	0.974958	0.974958	0.974958	0          
107	8     	0.974847	0.973845	0.974958	0.00033389 
108	6     	0.971953	0.959933	0.974958	0.00601002 
109	8     	0.974958	0.974958	0.974958	0          
110	8     	0.974847	0.973845	0.974958	0.00033389 
111	7     	0.973456	0.959933	0.974958	0.00450751 
112	10    	0.974958	0.974958	0.974958	0          
113	5     	0.974847	0.973845	0.974958	0.00033389 
114	6     	0.974958	0.974958	0.974958	0          
115	5     	0.974847	0.973845	0.974958	0.00033389 
116	6     	0.974958	0.974958	0.974958	0          
117	5     	0.974958	0.974958	0.974958	0          
118	7     	0.974958	0.974958	0.974958	0          
119	8     	0.974958	0.974958	0.974958	0          
120	9     	0.974847	0.973845	0.974958	0.00033389 
121	3     	0.974958	0.974958	0.974958	0          
122	3     	0.974958	0.974958	0.974958	0          
123	7     	0.974958	0.974958	0.974958	0          
124	6     	0.974958	0.974958	0.974958	0          
125	6     	0.973456	0.959933	0.974958	0.00450751 
126	8     	0.974958	0.974958	0.974958	0          
127	4     	0.974958	0.974958	0.974958	0          
128	4     	0.973456	0.959933	0.974958	0.00450751 
129	6     	0.974958	0.974958	0.974958	0          
130	7     	0.974958	0.974958	0.974958	0          
131	4     	0.974958	0.974958	0.974958	0          
132	7     	0.961213	0.837507	0.974958	0.0412354  
133	7     	0.974958	0.974958	0.974958	0          
134	8     	0.974958	0.974958	0.974958	0          
135	7     	0.974958	0.974958	0.974958	0          
136	6     	0.974958	0.974958	0.974958	0          
137	7     	0.971619	0.943795	0.974958	0.0092851  
138	8     	0.974958	0.974958	0.974958	0          
139	7     	0.974958	0.974958	0.974958	0          
140	5     	0.974958	0.974958	0.974958	0          
Best individual is: {'C': 2.583972495384821, 'kernel': 'rbf'}
with fitness: 0.9749582637729549
15
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max     	std      
0  	10    	0.919421	0.763495	0.973845	0.0770418
1  	10    	0.959488	0.943795	0.973845	0.011667 
2  	7     	0.971174	0.96049 	0.973845	0.00534224
3  	10    	0.973845	0.973845	0.973845	0         
4  	8     	0.973734	0.972732	0.973845	0.00033389
5  	10    	0.973845	0.973845	0.973845	0         
6  	7     	0.973845	0.973845	0.973845	0         
7  	7     	0.972565	0.96049 	0.974402	0.00402865
8  	8     	0.973957	0.973845	0.974402	0.000222593
9  	5     	0.974068	0.973845	0.974402	0.00027262 
10 	10    	0.97429 	0.973845	0.974402	0.000222593
11 	8     	0.973011	0.96049 	0.974402	0.00417362 
12 	4     	0.974402	0.974402	0.974402	0          
13 	10    	0.974402	0.974402	0.974402	0          
14 	10    	0.974402	0.974402	0.974402	0          
15 	3     	0.974402	0.974402	0.974402	0          
16 	5     	0.956149	0.805787	0.974402	0.0502919  
17 	2     	0.974402	0.974402	0.974402	0          
18 	4     	0.974402	0.974402	0.974402	0          
19 	8     	0.974402	0.974402	0.974402	0          
20 	9     	0.974402	0.974402	0.974402	0          
21 	7     	0.974402	0.974402	0.974402	0          
22 	7     	0.974402	0.974402	0.974402	0          
23 	7     	0.974402	0.974402	0.974402	0          
24 	5     	0.974402	0.974402	0.974402	0          
25 	4     	0.97429 	0.973845	0.974402	0.000222593
